     1.00000000     5.79675858     0.01560884
     1.00000000     5.87616623     0.01091783
     1.00000000     5.95557389     0.00613518
     1.00000000     6.03498154     0.00515232
     1.00000000     6.11438919     0.00988768
     1.00000000     6.19379684     0.02043164
     1.00000000     6.27320449     0.03212730
     1.00000000     6.35261215     0.03668175
     1.00000000     6.43201980     0.03044638
     1.00000000     6.51142745     0.01866428
     1.00000000     6.59083510     0.00980734
     1.00000000     6.67024275     0.00749282
     1.00000000     6.74965040     0.00921405
     1.00000000     6.82905806     0.01015979
     1.00000000     6.90846571     0.00883836
     1.00000000     6.98787336     0.00955256
     1.00000000     7.06728101     0.01557783
     1.00000000     7.14668866     0.02227335
     1.00000000     7.22609632     0.02238714
     1.00000000     7.30550397     0.01579987
     1.00000000     7.38491162     0.00841216
     1.00000000     7.46431927     0.00492658
     1.00000000     7.54372692     0.00611054
     1.00000000     7.62313457     0.00966143
     1.00000000     7.70254223     0.01219525
     1.00000000     7.78194988     0.01399576
     1.00000000     7.86135753     0.01854718
     1.00000000     7.94076518     0.02331886
     1.00000000     8.02017283     0.02139138
     1.00000000     8.09958049     0.01381073
     1.00000000     8.17898814     0.00798104
     1.00000000     8.25839579     0.00769102
     1.00000000     8.33780344     0.01121349
     1.00000000     8.41721109     0.01448348
     1.00000000     8.49661874     0.01466501
     1.00000000     8.57602640     0.01169246
     1.00000000     8.65543405     0.00851849
     1.00000000     8.73484170     0.00851500
     1.00000000     8.81424935     0.01025601
     1.00000000     8.89365700     0.00954390
     1.00000000     8.97306466     0.00616789
     1.00000000     9.05247231     0.00292540
     1.00000000     9.13187996     0.00112905
     1.00000000     9.21128761     0.00053450
     1.00000000     9.29069526     0.00061951
     1.00000000     9.37010291     0.00083978
     1.00000000     9.44951057     0.00078127
     1.00000000     9.52891822     0.00047452
     1.00000000     9.60832587     0.00022663
     1.00000000     9.68773352     0.00019384
     1.00000000     9.76714117     0.00030264
     1.00000000     9.84654883     0.00038078
     1.00000000     9.92595648     0.00034339
     1.00000000    10.00536413     0.00026676
     1.00000000    10.08477178     0.00021727
     1.00000000    10.16417943     0.00018293
     1.00000000    10.24358708     0.00018836
     1.00000000    10.32299474     0.00025241
     1.00000000    10.40240239     0.00030033
     1.00000000    10.48181004     0.00028469
     1.00000000    10.56121769     0.00024836
     1.00000000    10.64062534     0.00021587
     1.00000000    10.72003300     0.00018871
     1.00000000    10.79944065     0.00017940
     1.00000000    10.87884830     0.00017298
     1.00000000    10.95825595     0.00013846
     1.00000000    11.03766360     0.00008370
     1.00000000    11.11707125     0.00004845
     1.00000000    11.19647891     0.00004766
     1.00000000    11.27588656     0.00005697
     1.00000000    11.35529421     0.00005764
